artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
1KA3WXYMPLxomNuoE22LYd,0.256,0.461,1.0,222293.0,0.296,https://api.spotify.com/v1/tracks/72DefuF22C6aPKrWhRFCBS,72DefuF22C6aPKrWhRFCBS,1.81e-05,7.0,0.0871,-11.496,1.0,Love Hurts - Remastered Version,70s Love Songs,56.0,https://p.scdn.co/mp3-preview/4b11df4af8b033a6b56b107baa785a09ef1cd40a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.026,137.252,4.0,https://api.spotify.com/v1/tracks/72DefuF22C6aPKrWhRFCBS,72DefuF22C6aPKrWhRFCBS,0.303,1974,Gram Parsons,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'outlaw country', 'roots rock', 'singer-songwriter', 'traditional country', 'traditional folk']",1974.0
04LIHk1SobiQwt2tlupoAV,0.385,0.617,1.0,255040.0,0.335,https://api.spotify.com/v1/tracks/2YwiE0KVhqwIiT4OfT0SFk,2YwiE0KVhqwIiT4OfT0SFk,2.37e-05,1.0,0.126,-8.114,1.0,When I Need You,70s Love Songs,49.0,https://p.scdn.co/mp3-preview/8c192ba59c05579e65669fb5a19ee01d161aeb92?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0303,109.577,3.0,https://api.spotify.com/v1/tracks/2YwiE0KVhqwIiT4OfT0SFk,2YwiE0KVhqwIiT4OfT0SFk,0.115,1976,Leo Sayer,"['adult standards', 'bubblegum pop', 'classic uk pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock']",1976.0
2ekjTXgjxbWwBX5lTAj4DU,0.827,0.376,1.0,430000.0,0.373,https://api.spotify.com/v1/tracks/0AQqrtK1pULuwZUXhwaaDz,0AQqrtK1pULuwZUXhwaaDz,0.832,7.0,0.15,-9.184,0.0,All By Myself,70s Love Songs,62.0,https://p.scdn.co/mp3-preview/567fd61121d6da9d95b6f28290ec23ace5a3043a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0305,116.074,4.0,https://api.spotify.com/v1/tracks/0AQqrtK1pULuwZUXhwaaDz,0AQqrtK1pULuwZUXhwaaDz,0.111,1975-01-01,Eric Carmen,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock']",1975.0
16eRpMNXSQ15wuJoeqguaB,0.006,0.464,1.0,213173.0,0.797,https://api.spotify.com/v1/tracks/2DFRFqWNahKtFD112H2iEZ,2DFRFqWNahKtFD112H2iEZ,0.000304,0.0,0.392,-5.244,1.0,Do You Realize??,Ya No Te Quiero,62.0,https://p.scdn.co/mp3-preview/6ad20465cb3cbb39cf8f278153c63102a275a8d0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0333,129.964,4.0,https://api.spotify.com/v1/tracks/2DFRFqWNahKtFD112H2iEZ,2DFRFqWNahKtFD112H2iEZ,0.547,2002-05-13,The Flaming Lips,"['alternative rock', 'art rock', 'experimental rock', 'folk rock', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'ok indie', 'psychedelic rock', 'rock']",2002.0
0S7Zur2g8YhqlzqtlYStli,0.0632,0.494,1.0,645000.0,0.657,https://api.spotify.com/v1/tracks/3MWdMCAIFPzcIUdiEi8Pao,3MWdMCAIFPzcIUdiEi8Pao,0.449,7.0,0.0849,-7.543,1.0,Marquee Moon - Remastered,Early Alternative,44.0,https://p.scdn.co/mp3-preview/7fd1537f5ec832c61e202d63d7006f1d09d22ab6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0397,118.194,4.0,https://api.spotify.com/v1/tracks/3MWdMCAIFPzcIUdiEi8Pao,3MWdMCAIFPzcIUdiEi8Pao,0.737,2005-11-08,Television,"['alternative rock', 'art rock', 'dance rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'folk rock', 'garage rock', 'indie rock', 'lo-fi', 'new wave', 'no wave', 'noise pop', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'punk', 'punk blues', 'rock']",2005.0
16eRpMNXSQ15wuJoeqguaB,0.207,0.33,1.0,222279.0,0.556,https://api.spotify.com/v1/tracks/1dJuteDIOkGfDSN7zPkzNv,1dJuteDIOkGfDSN7zPkzNv,4.39e-05,7.0,0.315,-11.494,1.0,She Don't Use Jelly,Early Alternative,59.0,https://p.scdn.co/mp3-preview/4f6068f35c988187542a3b33bfaa5cebc9e54add?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0796,173.828,4.0,https://api.spotify.com/v1/tracks/1dJuteDIOkGfDSN7zPkzNv,1dJuteDIOkGfDSN7zPkzNv,0.506,1993-06-18,The Flaming Lips,"['alternative rock', 'art rock', 'experimental rock', 'folk rock', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'ok indie', 'psychedelic rock', 'rock']",1993.0
1R6Hx1tJ2VOUyodEpC12xM,0.776,0.685,1.0,171667.0,0.445,https://api.spotify.com/v1/tracks/4JVmESg1JVr2WqecNqFnch,4JVmESg1JVr2WqecNqFnch,0.000154,6.0,0.0953,-10.676,0.0,Walking Back To Georgia,Good Times: Great Oldies,61.0,https://p.scdn.co/mp3-preview/086370eec1993d87af1dbc76ed980bab23b3b791?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0393,128.042,4.0,https://api.spotify.com/v1/tracks/4JVmESg1JVr2WqecNqFnch,4JVmESg1JVr2WqecNqFnch,0.809,1972,Jim Croce,"['adult standards', 'album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",1972.0
3IZrrNonYELubLPJmqOci2,0.5,0.28,1.0,221627.0,0.48,https://api.spotify.com/v1/tracks/0NWDIJCR2vOYJN8ipD8Ktb,0NWDIJCR2vOYJN8ipD8Ktb,0.0,1.0,0.168,-8.413,0.0,Some Velvet Morning,Lauren Laverne: People's Playlist (BBC 6 Music),50.0,https://p.scdn.co/mp3-preview/24f3680583ca1f7bdf2b54f974992e3216ac09e8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0318,125.674,3.0,https://api.spotify.com/v1/tracks/0NWDIJCR2vOYJN8ipD8Ktb,0NWDIJCR2vOYJN8ipD8Ktb,0.345,1969,Nancy Sinatra,"['adult standards', 'brill building pop', 'christmas', 'folk rock', 'lounge']",1969.0
2k8kY9zHUWxuTtwV4UutHw,0.058,0.428,1.0,158800.0,0.843,https://api.spotify.com/v1/tracks/1F7euzYeo32NncoyEBo63v,1F7euzYeo32NncoyEBo63v,0.0334,9.0,0.115,-7.655,1.0,Zig Zag Wanderer,Alternative 60s,45.0,https://p.scdn.co/mp3-preview/a036de7085cb602e33d162300427fe0ece379c74?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0747,143.758,4.0,https://api.spotify.com/v1/tracks/1F7euzYeo32NncoyEBo63v,1F7euzYeo32NncoyEBo63v,0.885,1967,Captain Beefheart & His Magic Band,"['art rock', 'canterbury scene', 'dance rock', 'experimental', 'experimental rock', 'folk rock', 'garage rock', 'no wave', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'uk post-punk', 'zolo']",1967.0
77tT1kLj6mCWtFNqiOmP9H,0.5,0.597,1.0,144333.0,0.643,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,5E3P9e1hvjyIOlFyqNB5eD,0.0,5.0,0.0435,-6.303,1.0,Rich Girl - Remastered,Have a Great Day!,72.0,https://p.scdn.co/mp3-preview/f44fb0e7334daef3df4faacf3b1e18d02b509165?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.134,167.963,4.0,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,5E3P9e1hvjyIOlFyqNB5eD,0.823,2005-04-25,Daryl Hall & John Oates,"['album rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",2005.0
7xYxgSJaIf7yOFLmknYX38,0.0108,0.428,1.0,146738.0,0.923,https://api.spotify.com/v1/tracks/34miSNKQ0xN7EG8zzzaFzI,34miSNKQ0xN7EG8zzzaFzI,0.436,2.0,0.0985,-4.454,0.0,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),Alternative 60s,49.0,https://p.scdn.co/mp3-preview/61412e5fce2e3d398d1025d3e9685321cb0ea6b4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.123,151.005,4.0,https://api.spotify.com/v1/tracks/34miSNKQ0xN7EG8zzzaFzI,34miSNKQ0xN7EG8zzzaFzI,0.681,2010,The 13th Floor Elevators,"['classic garage rock', 'experimental', 'experimental rock', 'folk rock', 'freakbeat', 'protopunk', 'psychedelic rock']",2010.0
5l8VQNuIg0turYE1VtM9zV,0.701,0.543,1.0,340560.0,0.395,https://api.spotify.com/v1/tracks/14CsqOaDkOkrZ49UJLtuOJ,14CsqOaDkOkrZ49UJLtuOJ,4.24e-05,9.0,0.0961,-11.396,1.0,"So Long, Marianne",Alternative 60s,59.0,https://p.scdn.co/mp3-preview/21fca53f92d500291aeac46159763cbce789209c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0267,94.872,3.0,https://api.spotify.com/v1/tracks/14CsqOaDkOkrZ49UJLtuOJ,14CsqOaDkOkrZ49UJLtuOJ,0.231,1967-12-27,Leonard Cohen,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'melancholia', 'permanent wave', 'singer-songwriter', 'traditional folk']",1967.0
2BGRfQgtzikz1pzAD0kaEn,0.128,0.63,1.0,189507.0,0.757,https://api.spotify.com/v1/tracks/5zHgT1ibsBrSOEnQwZapto,5zHgT1ibsBrSOEnQwZapto,4.9e-05,0.0,0.355,-6.731,1.0,Veronica,Power Pop,49.0,https://p.scdn.co/mp3-preview/41768288d2b51813151f54fd6f1507b03c80f61b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0359,153.989,4.0,https://api.spotify.com/v1/tracks/5zHgT1ibsBrSOEnQwZapto,5zHgT1ibsBrSOEnQwZapto,0.737,1989,Elvis Costello,"['art rock', 'dance rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",1989.0
4ACplpEqD6JIVgKrafauzs,0.401,0.518,1.0,146067.0,0.432,https://api.spotify.com/v1/tracks/2erTdgDOZmjJNaNhjhWXhJ,2erTdgDOZmjJNaNhjhWXhJ,0.0,10.0,0.299,-11.689,0.0,('Til) I Kissed You,Easy 50s,53.0,https://p.scdn.co/mp3-preview/c1719c80d7145e735caba90b0d2a1a77ea8827b2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0459,139.567,4.0,https://api.spotify.com/v1/tracks/2erTdgDOZmjJNaNhjhWXhJ,2erTdgDOZmjJNaNhjhWXhJ,0.701,1964-08-01,The Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'rock-and-roll', 'rockabilly', 'sunshine pop']",1964.0
6zFYqv1mOsgBRQbae3JJ9e,0.0849,0.711,2.0,288400.0,0.967,https://api.spotify.com/v1/tracks/38bDGWuyYdSdNfrFfbCiVS,38bDGWuyYdSdNfrFfbCiVS,0.0,7.0,0.245,-5.204,1.0,We Didn't Start the Fire,Air Punch,60.0,https://p.scdn.co/mp3-preview/7feabcc10f8859279240aa41d36a7a6b8fc87805?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0474,145.024,4.0,https://api.spotify.com/v1/tracks/38bDGWuyYdSdNfrFfbCiVS,38bDGWuyYdSdNfrFfbCiVS,0.892,2001-10-02,Billy Joel,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",2001.0
74ASZWbe4lXaubB36ztrGX,0.458,0.556,1.0,274067.0,0.592,https://api.spotify.com/v1/tracks/7BkAlVpGwXXl3sYNn5OoJ7,7BkAlVpGwXXl3sYNn5OoJ7,0.0,5.0,0.0637,-7.378,1.0,Rainy Day Women #12 & 35,Ryyppäämään,50.0,https://p.scdn.co/mp3-preview/a9d2a3acb15e894a880c7bc12185c49367d232f4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0338,94.889,4.0,https://api.spotify.com/v1/tracks/7BkAlVpGwXXl3sYNn5OoJ7,7BkAlVpGwXXl3sYNn5OoJ7,0.587,1966-06-20,Bob Dylan,"['album rock', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",1966.0
7krh6ZjG7i7jvLGiG3YNJF,0.725,0.585,1.0,270693.0,0.391,https://api.spotify.com/v1/tracks/1BzOZsPFyjHqtadeUCgtqI,1BzOZsPFyjHqtadeUCgtqI,0.000354,4.0,0.106,-9.736,1.0,Entre Lajeunesse et la sagesse,Je me souviens: années 80,14.0,https://p.scdn.co/mp3-preview/b7d9e6f7b74c65f05a9ffbed865618f97199f0a3?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0261,94.11,4.0,https://api.spotify.com/v1/tracks/1BzOZsPFyjHqtadeUCgtqI,1BzOZsPFyjHqtadeUCgtqI,0.364,2003-11-27,Kate & Anna McGarrigle,"['folk', 'folk rock', 'traditional folk']",2003.0
5l8VQNuIg0turYE1VtM9zV,0.708,0.568,3.0,249056.0,0.331,https://api.spotify.com/v1/tracks/4gF4435jcJGLXvQe7hovtp,4gF4435jcJGLXvQe7hovtp,0.000146,4.0,0.968,-17.574,1.0,Save the Last Dance for Me - Live in Dublin,Leonard Cohen: Covered,36.0,https://p.scdn.co/mp3-preview/76714c389ae55c5c90f3c0532589d2d0b8337d67?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0329,108.512,4.0,https://api.spotify.com/v1/tracks/4gF4435jcJGLXvQe7hovtp,4gF4435jcJGLXvQe7hovtp,0.693,2014-11-28,Leonard Cohen,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'melancholia', 'permanent wave', 'singer-songwriter', 'traditional folk']",2014.0
4wQ3PyMz3WwJGI5uEqHUVR,0.283,0.494,1.0,403333.0,0.503,https://api.spotify.com/v1/tracks/7a014uMHF3nlqzXCxV551C,7a014uMHF3nlqzXCxV551C,0.00999,10.0,0.081,-7.576,1.0,Soulshine,Blues Masters,59.0,https://p.scdn.co/mp3-preview/2fdcdc8e81561d6579a53352abd40f76a2858934?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0274,136.655,4.0,https://api.spotify.com/v1/tracks/7a014uMHF3nlqzXCxV551C,7a014uMHF3nlqzXCxV551C,0.556,1994-05-03,The Allman Brothers Band,"['album rock', 'blues-rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",1994.0
74ASZWbe4lXaubB36ztrGX,0.028,0.452,1.0,214800.0,0.78,https://api.spotify.com/v1/tracks/5xNE6bGRS65lxMEBIl6xbT,5xNE6bGRS65lxMEBIl6xbT,0.000716,7.0,0.0662,-11.035,1.0,Dirt Road Blues,Blues Masters,36.0,https://p.scdn.co/mp3-preview/7c8671818d8da1b4af4530bebc081d0f568bc90a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0719,98.312,4.0,https://api.spotify.com/v1/tracks/5xNE6bGRS65lxMEBIl6xbT,5xNE6bGRS65lxMEBIl6xbT,0.456,1997-09-30,Bob Dylan,"['album rock', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",1997.0
5hW4L92KnC6dX9t7tYM4Ve,0.808,0.578,1.0,212933.0,0.322,https://api.spotify.com/v1/tracks/1Q8BMaKg8czMR2Y6wLlXJf,1Q8BMaKg8czMR2Y6wLlXJf,0.0,4.0,0.0793,-10.486,0.0,Ladies of the Canyon,This Is Joni Mitchell,44.0,https://p.scdn.co/mp3-preview/234cb9750d5d339d519f193c8ad97464d5d0ed2f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0252,112.418,3.0,https://api.spotify.com/v1/tracks/1Q8BMaKg8czMR2Y6wLlXJf,1Q8BMaKg8czMR2Y6wLlXJf,0.443,1970-03-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1970.0
5hW4L92KnC6dX9t7tYM4Ve,0.678,0.549,1.0,266960.0,0.41,https://api.spotify.com/v1/tracks/1wcbiRER4ChnikvcLc2OE6,1wcbiRER4ChnikvcLc2OE6,0.0,6.0,0.521,-11.097,1.0,Conversation,This Is Joni Mitchell,47.0,https://p.scdn.co/mp3-preview/d4f7c51fda29bea4395843182a8254e059c78e3d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0324,79.38,4.0,https://api.spotify.com/v1/tracks/1wcbiRER4ChnikvcLc2OE6,1wcbiRER4ChnikvcLc2OE6,0.562,1970-03-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1970.0
5hW4L92KnC6dX9t7tYM4Ve,0.974,0.402,1.0,338733.0,0.141,https://api.spotify.com/v1/tracks/3eH95cySq82dDtpwrGCCfQ,3eH95cySq82dDtpwrGCCfQ,0.0126,2.0,0.101,-18.3,1.0,Down To You,This Is Joni Mitchell,42.0,https://p.scdn.co/mp3-preview/8bded077790d21c72a041352e5685ded033dadb9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0405,117.332,4.0,https://api.spotify.com/v1/tracks/3eH95cySq82dDtpwrGCCfQ,3eH95cySq82dDtpwrGCCfQ,0.179,1974-01-17,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1974.0
5hW4L92KnC6dX9t7tYM4Ve,0.528,0.515,1.0,182200.0,0.363,https://api.spotify.com/v1/tracks/27VoOUIDXAAgmEXSjOJ1gD,27VoOUIDXAAgmEXSjOJ1gD,8.24e-05,2.0,0.124,-13.911,1.0,Car On A Hill,This Is Joni Mitchell,42.0,https://p.scdn.co/mp3-preview/8c97efb6dec379c240ed7d876b6beac1973d8288?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0287,115.595,4.0,https://api.spotify.com/v1/tracks/27VoOUIDXAAgmEXSjOJ1gD,27VoOUIDXAAgmEXSjOJ1gD,0.43,1974-01-17,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1974.0
5hW4L92KnC6dX9t7tYM4Ve,0.752,0.506,1.0,166160.0,0.127,https://api.spotify.com/v1/tracks/2l8kERLPqgP7p94Duj9nqH,2l8kERLPqgP7p94Duj9nqH,0.0,9.0,0.0981,-17.097,1.0,Court And Spark,This Is Joni Mitchell,44.0,https://p.scdn.co/mp3-preview/33d7a923fdfa52f2b90c84e0efa615d078bcafd8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0357,111.623,4.0,https://api.spotify.com/v1/tracks/2l8kERLPqgP7p94Duj9nqH,2l8kERLPqgP7p94Duj9nqH,0.289,1974-01-17,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1974.0
5hW4L92KnC6dX9t7tYM4Ve,0.917,0.587,1.0,193667.0,0.282,https://api.spotify.com/v1/tracks/6jhvDPA1wPvyZgt4Sd0jV2,6jhvDPA1wPvyZgt4Sd0jV2,0.0,9.0,0.137,-12.01,1.0,Morning Morgantown,This Is Joni Mitchell,43.0,https://p.scdn.co/mp3-preview/8c632ada7bd34ce0040a4bc66b73a99ad4823bb5?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0304,115.646,4.0,https://api.spotify.com/v1/tracks/6jhvDPA1wPvyZgt4Sd0jV2,6jhvDPA1wPvyZgt4Sd0jV2,0.564,1970-03-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1970.0
5hW4L92KnC6dX9t7tYM4Ve,0.984,0.527,1.0,361933.0,0.225,https://api.spotify.com/v1/tracks/0sWXc2HP7INhTEkuUbxJGk,0sWXc2HP7INhTEkuUbxJGk,0.0254,0.0,0.0985,-10.378,1.0,Amelia,This Is Joni Mitchell,47.0,https://p.scdn.co/mp3-preview/1a05a8ff8853f4711a9cf2ccdc4d89736a1282d2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0308,117.034,4.0,https://api.spotify.com/v1/tracks/0sWXc2HP7INhTEkuUbxJGk,0sWXc2HP7INhTEkuUbxJGk,0.205,1976-11-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1976.0
5hW4L92KnC6dX9t7tYM4Ve,0.846,0.674,1.0,244533.0,0.224,https://api.spotify.com/v1/tracks/2zTlByELcZXPeLYxFLf66e,2zTlByELcZXPeLYxFLf66e,0.00975,6.0,0.099,-13.862,0.0,The Magdalene Laundries,This Is Joni Mitchell,33.0,https://p.scdn.co/mp3-preview/ef4adf833f5e5ff520f6847eb1390cdadbd53a80?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0339,120.162,4.0,https://api.spotify.com/v1/tracks/2zTlByELcZXPeLYxFLf66e,2zTlByELcZXPeLYxFLf66e,0.146,1994-10-25,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1994.0
5hW4L92KnC6dX9t7tYM4Ve,0.979,0.562,1.0,193400.0,0.142,https://api.spotify.com/v1/tracks/4rciOQyIBH3Z4UqtV5DQ7K,4rciOQyIBH3Z4UqtV5DQ7K,0.00291,5.0,0.162,-15.426,1.0,I Don't Know Where I Stand,This Is Joni Mitchell,38.0,https://p.scdn.co/mp3-preview/07c7e5e573c861fa8879665d13dc05b13d9239d7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0321,111.564,4.0,https://api.spotify.com/v1/tracks/4rciOQyIBH3Z4UqtV5DQ7K,4rciOQyIBH3Z4UqtV5DQ7K,0.244,1969-05-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1969.0
5hW4L92KnC6dX9t7tYM4Ve,0.969,0.574,1.0,190067.0,0.216,https://api.spotify.com/v1/tracks/6VOo52HfSgjysDSD8VD5w2,6VOo52HfSgjysDSD8VD5w2,0.314,6.0,0.0869,-12.522,1.0,Songs to Aging Children Come,This Is Joni Mitchell,34.0,https://p.scdn.co/mp3-preview/67f108cfe171d48962f198eae8b444ce6d711529?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.03,113.616,4.0,https://api.spotify.com/v1/tracks/6VOo52HfSgjysDSD8VD5w2,6VOo52HfSgjysDSD8VD5w2,0.0813,1969-05-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1969.0
5hW4L92KnC6dX9t7tYM4Ve,0.976,0.432,1.0,223293.0,0.195,https://api.spotify.com/v1/tracks/4I5vSTy4Du2SSfWqb8K69l,4I5vSTy4Du2SSfWqb8K69l,6.52e-05,3.0,0.115,-13.567,1.0,For The Roses,This Is Joni Mitchell,35.0,https://p.scdn.co/mp3-preview/e39984efb8a7c235232ad04f0f9de18a07a245e0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0425,165.511,4.0,https://api.spotify.com/v1/tracks/4I5vSTy4Du2SSfWqb8K69l,4I5vSTy4Du2SSfWqb8K69l,0.386,1972-11-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1972.0
5hW4L92KnC6dX9t7tYM4Ve,0.89,0.411,1.0,402467.0,0.322,https://api.spotify.com/v1/tracks/5YoBEhJWkFwT0zsWD2rUst,5YoBEhJWkFwT0zsWD2rUst,0.00278,11.0,0.0754,-10.555,1.0,Hejira,This Is Joni Mitchell,43.0,https://p.scdn.co/mp3-preview/84dd2a77effb6a0f7865a9c3ed68844bbb6fcef6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0334,85.972,4.0,https://api.spotify.com/v1/tracks/5YoBEhJWkFwT0zsWD2rUst,5YoBEhJWkFwT0zsWD2rUst,0.224,1976-11-01,Joni Mitchell,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",1976.0
0ECwFtbIWEVNwjlrfc6xoL,0.599,0.612,1.0,177440.0,0.289,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,3QIoEi8Enr9uHffwInGIsC,0.00266,9.0,0.0561,-11.568,1.0,Please Come Home for Christmas - Eagles 2013 Remaster,Seguro te Acuerdas,47.0,https://p.scdn.co/mp3-preview/99c098c78ce00cdb212edc1bc89ca197160b869d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0421,183.18,3.0,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,3QIoEi8Enr9uHffwInGIsC,0.466,1994,Eagles,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",1994.0
3IZrrNonYELubLPJmqOci2,0.562,0.718,1.0,162867.0,0.323,https://api.spotify.com/v1/tracks/4j2W1eM03mz5MVN5LvR7VH,4j2W1eM03mz5MVN5LvR7VH,1.09e-06,9.0,0.0827,-15.533,1.0,These Boots Are Made for Walkin',Bandes Originales & Pop Corn,45.0,https://p.scdn.co/mp3-preview/46f911ffd59207eb5564476648a0f64bd16cdc3e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0601,82.717,4.0,https://api.spotify.com/v1/tracks/4j2W1eM03mz5MVN5LvR7VH,4j2W1eM03mz5MVN5LvR7VH,0.463,1987-08-04,Nancy Sinatra,"['adult standards', 'brill building pop', 'christmas', 'folk rock', 'lounge']",1987.0
